Symbol,Neg Sent Signal compound,Neg Sent Signal neg,Neg Sent Signal neu,Neg Sent Signal pos,Pos Sent Signal compound,Pos Sent Signal neg,Pos Sent Signal neu,Pos Sent Signal pos,Mean Sent Len,Sent Count,Pos Mean Sent Len,Pos Sent Count,Neg Mean Sent Len,Neg Sent Count,Q1,Q2,Q3,Q4,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,MKT0,MKT1,MKT2,MKT3,MKT4,MKT5,MKT6,MKT7,MKT8,MKT9,MKT10,MKT11,MKT12,MKT13,Name Words,Name Length,Offer Amount,Price,Shares,1D,1W,1M,3M
FEYE,-0.6336008620689659,0.27231896551724144,0.6608189655172415,0.06683620689655173,0.811450862068966,0.02956896551724138,0.6264568965517242,0.34399137931034496,303.21990642279883,2351.0,181.93103448275863,116.0,194.72413793103448,116.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,303500000.0,20.0,15175000,-0.12531015199999998,0.034243202,0.057071937,-0.044664989
FFHL,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,32,31050000.0,8.28,3750000,0.374853114,0.606345476,0.602820212,-0.023501763
FGEN,-0.6182116438356161,0.25498630136986306,0.6859794520547947,0.059054794520547946,0.7992541095890409,0.01593835616438356,0.6652260273972606,0.3188287671232878,341.1725663716814,2938.0,216.03424657534248,146.0,184.8904109589041,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,145800000.0,18.0,8100000,-0.039565217,0.045217435,0.260869565,0.27826087
FIXX,-0.5158147826086952,0.2439652173913044,0.6915826086956518,0.06441739130434784,0.8039789473684211,0.02244736842105263,0.6649824561403508,0.31259649122807026,337.3378555798687,2285.0,251.67543859649123,114.0,198.6,115.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,24,144000000.0,16.0,9000000,-0.1852173913043479,-0.221304347826087,-0.12521734782608684,-0.13869569565217402
FMCN,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,23,171700000.0,17.0,10100000,0.063157895,-0.039473684,0.089473684,0.315789474
FMI,-0.2813529411764706,0.1590882352941176,0.7449411764705884,0.09594117647058825,0.7802387096774192,0.015451612903225807,0.6654193548387096,0.31912903225806444,353.06408345752607,671.0,177.5483870967742,31.0,288.79411764705884,34.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,25,105999984.0,18.0,5888888,0.09873019,0.200317492,-0.020634921,-0.226984127
FMSA,-0.281389090909091,0.17584545454545447,0.726509090909091,0.09766363636363631,0.7627917431192657,0.0218348623853211,0.635568807339449,0.342596330275229,289.36471123237834,2199.0,155.96330275229357,109.0,234.43636363636364,110.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,23,400000000.0,16.0,25000000,-0.022356495,-0.213897281,-0.234441088,-0.585498489
FN,-0.6557874999999999,0.26809375,0.6839687500000001,0.047968750000000004,0.788358064516129,0.009838709677419356,0.6693225806451614,0.3208709677419355,352.74330708661415,635.0,219.09677419354838,31.0,197.03125,32.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,85000000.0,10.0,8500000,-0.01826484,-0.031050228,-0.042009132000000005,0.434703196
FND,-0.43101848739495763,0.33116806722689074,0.619655462184874,0.04915126050420169,0.78833025210084,0.019294117647058826,0.6261092436974788,0.3546050420168066,312.1894291754757,2365.0,173.8655462184874,119.0,124.41176470588235,119.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,28,185293500.0,21.0,8823500,0.04595038,0.20661157,0.234710678,0.261157091
FNGN,-0.4143540816326532,0.18926530612244896,0.7439285714285716,0.06678571428571428,0.7706582524271846,0.01383495145631068,0.6585048543689326,0.32763106796116515,325.67366878358575,2047.0,205.0,103.0,213.58163265306123,98.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,23,127200000.0,12.0,10600000,0.14133339999999994,0.259333267,0.152666733,-0.098
FOLD,-0.4209457142857144,0.269952380952381,0.6653047619047617,0.0647047619047619,0.723230693069307,0.025415841584158418,0.6624752475247523,0.3121188118811882,310.9316443594646,2092.0,206.41584158415841,101.0,135.04761904761904,105.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,23,75000000.0,15.0,5000000,-0.1,-0.13125,-0.275,-0.27375
FOMX,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,27,40200000.0,6.0,6700000,-0.225,-0.3125,-0.3125,-0.22125
FORK,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,18,20000000.0,5.0,4000000,-0.16893203899999998,-0.26407767,-0.314563107,-0.4
FORM,-0.4236488095238092,0.35853571428571435,0.6229285714285714,0.018511904761904764,0.7742357142857144,0.009059523809523809,0.6622142857142853,0.3287738095238093,262.5646422128683,1663.0,159.9404761904762,84.0,85.53571428571429,84.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,84000000.0,14.0,6000000,-0.074210526,-0.052631579000000005,0.023684263,0.035263158
FOXF,-0.5519655737704915,0.22563934426229507,0.7271639344262297,0.047163934426229515,0.7759793650793649,0.021190476190476194,0.6652063492063492,0.3136190476190477,322.37579617834393,1256.0,228.47619047619048,63.0,227.70491803278688,61.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,24,128571435.0,15.0,8571429,0.033888944,-0.048333389,-0.011111167,-0.031111056
FPACU,-0.288616049382716,0.16460493827160488,0.7436790123456793,0.09174074074074075,0.786345238095238,0.015559523809523811,0.6743690476190476,0.3100595238095239,409.8974820143885,1668.0,184.78571428571428,84.0,234.679012345679,81.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,26,550000000.0,10.0,55000000,,,,
FPI,-0.42995833333333344,0.19340909090909086,0.7388484848484842,0.06774242424242423,0.7416149253731341,0.01661194029850746,0.6504029850746266,0.3329701492537313,344.34998122418324,2663.0,183.00746268656715,134.0,202.9318181818182,132.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,53200000.0,14.0,3800000,-0.050909091,-0.014545455,-0.043636364,-0.034909091
FPRX,-0.536285087719298,0.22889473684210546,0.7216842105263165,0.049421052631578935,0.7463280701754386,0.013675438596491228,0.6436578947368418,0.3426578947368423,322.8301720335245,2267.0,169.32456140350877,114.0,190.69298245614036,114.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,27,62400000.0,13.0,4800000,-0.184375,-0.146875,-0.13125,-0.123125
FRAC,-0.48757575757575755,0.21515151515151504,0.7346666666666666,0.05018181818181818,0.8114522388059705,0.01649253731343284,0.6558805970149253,0.3276268656716417,382.04887218045116,1330.0,220.044776119403,67.0,194.34848484848484,66.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17,508440000.0,19.0,26760000,-0.029545455,-0.018636364,-0.08090913599999999,-0.317272727
FRAN,-0.37281359223300936,0.22984466019417493,0.7409805825242722,0.02922330097087379,0.8039864077669899,0.01095145631067961,0.6518640776699027,0.3372038834951457,293.75521085797385,2063.0,193.46601941747574,103.0,89.87378640776699,103.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,25,170000000.0,17.0,10000000,0.167391304,0.121304391,-0.03434787,-0.009565174
FRPT,-0.4413554054054054,0.21124324324324328,0.7224324324324325,0.06627027027027028,0.7767386666666666,0.021586666666666667,0.6177999999999998,0.3606,306.90019960079843,1503.0,148.13333333333333,75.0,197.17567567567568,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,156250005.0,15.0,10416667,-0.032911392000000005,-0.06329113900000001,-0.159493671,-0.177721519
FRSH,-0.46942368421052616,0.23042105263157903,0.7070087719298247,0.06257894736842107,0.8015521739130436,0.012826086956521737,0.6437043478260873,0.34346086956521726,337.2735116479724,2318.0,199.1304347826087,115.0,198.97368421052633,114.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,28,64166663.0,11.0,5833333,-0.082644628,-0.074380165,-0.095867769,-0.290247934
FRTA,-0.44596809815950933,0.20971165644171783,0.7266871165644168,0.06355214723926379,0.7641318750000003,0.028693749999999997,0.6232125000000001,0.3480875000000002,326.34388314059646,3286.0,167.15,160.0,188.01226993865032,163.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,14,331560000.0,18.0,18420000,-0.012643046000000002,0.009030644,0.104154058,0.17399150100000002
FSAM,-0.3893582608695651,0.20082608695652174,0.7149565217391307,0.08424347826086953,0.7452408333333334,0.014408333333333329,0.6517500000000003,0.33381666666666665,332.25637808448346,2391.0,172.76666666666668,120.0,205.12173913043478,115.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,34,102000000.0,17.0,6000000,-0.140625,-0.148125,-0.075,-0.141875
FSBW,-0.4246838383838383,0.220090909090909,0.7082828282828281,0.07162626262626262,0.761770526315789,0.02670526315789475,0.6485894736842106,0.3246947368421053,308.80060575466933,1981.0,181.2421052631579,95.0,166.94949494949495,99.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,16,28175000.0,10.0,2817500,-0.014634146,-0.015609756,0.003902439,0.049756098
FSLR,-0.3821743902439022,0.19551219512195125,0.7422560975609758,0.062134146341463435,0.7573746987951807,0.02112048192771085,0.6628433734939758,0.3160481927710843,333.8798309178744,1656.0,212.25301204819277,83.0,195.4878048780488,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17,400000000.0,20.0,20000000,0.007755143000000002,0.158775469,0.196734694,0.8387754690000001
FTSI,-0.4398571428571428,0.20768367346938776,0.7215102040816328,0.07092857142857145,0.7820530612244904,0.010551020408163268,0.6168979591836735,0.37259183673469404,312.1450459652707,1958.0,162.31632653061226,98.0,167.31632653061226,98.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,23,351000000.0,18.0,19500000,0.07157899999999999,-0.08842105300000001,0.04,0.052631579000000005
FTSV,-0.6664773584905657,0.26259433962264156,0.6852641509433964,0.05212264150943395,0.7807224299065422,0.017317757009345798,0.6462710280373832,0.33643925233644856,327.28771602055116,2141.0,184.48598130841123,107.0,202.38679245283018,106.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,17,112560000.0,16.0,7035000,0.05862758161225856,,,
GASS,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,116000000.0,14.5,8000000,-0.041895604,-0.078296703,-0.107142857,-0.120879121
GBIM,-0.5768857142857143,0.23343697478991599,0.7232941176470584,0.043285714285714275,0.7896325000000003,0.015183333333333333,0.6428249999999999,0.34197500000000003,328.5179507866075,2479.0,204.075,120.0,173.7563025210084,119.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,15000000.0,10.0,1500000,0.009090909,0.236363636,-0.153636364,-0.223545455
GCAP,-0.48128645161290406,0.28657419354838704,0.6696838709677416,0.04372258064516128,0.7950137254901963,0.007535947712418303,0.6531372549019603,0.33934640522875803,328.06860841423946,3090.0,193.30065359477123,153.0,161.50967741935483,155.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,27,81000000.0,9.0,9000000,-0.022099448,-0.067403315,0.048618785,-0.095027624
GCC,-0.32188771929824556,0.2321754385964911,0.6899649122807017,0.07794736842105263,0.761950847457627,0.01993220338983051,0.6370338983050851,0.34301694915254244,323.36054421768705,1176.0,182.135593220339,59.0,129.57894736842104,57.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,1200000000.0,30.0,40000000,0.017733956999999998,0.036453135,0.136288895,0.13793106300000002
GDI,-0.49863636363636354,0.2251636363636364,0.7116909090909088,0.0630909090909091,0.819328813559322,0.013322033898305085,0.6665423728813561,0.3201186440677966,348.754590984975,1198.0,249.8135593220339,59.0,238.0909090909091,55.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,29,826000000.0,20.0,41300000,-0.011294118,0.061647012,0.056941129000000014,0.132235247
GDOT,-0.29245242718446596,0.17502912621359218,0.7370776699029129,0.08794174757281553,0.8127594059405939,0.012,0.6291287128712871,0.3588910891089111,348.8205625606208,2062.0,187.68316831683168,101.0,233.5242718446602,103.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,164089800.0,36.0,4558050,0.014831958,0.003476176,0.026882942000000003,0.132097236
GEMP,-0.5151363636363636,0.22260330578512388,0.7210495867768596,0.05641322314049587,0.7687074380165287,0.016404958677685953,0.6565785123966944,0.3269752066115702,327.36401326699837,2412.0,178.32231404958677,121.0,203.0082644628099,121.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,26,30000000.0,10.0,3000000,0.021621622000000004,0.027027027,0.417297297,0.069189189
GEVO,-0.603095238095238,0.23497619047619042,0.7013333333333334,0.06373809523809525,0.7375372093023258,0.03479069767441861,0.6618604651162789,0.3032325581395348,371.7931844888367,851.0,194.2093023255814,43.0,239.97619047619048,42.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,107250000.0,15.0,7150000,0.081185567,0.111469072,0.217783505,0.320231959
GFA,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,389503317.0,24.88,15655278,-0.006346711,0.083300208,0.093613595,0.282824254
GHL,-0.40586119402985055,0.18650746268656718,0.7774626865671639,0.03601492537313433,0.7927652173913043,0.009405797101449277,0.6507826086956522,0.33984057971014486,299.3019693654267,1371.0,180.5072463768116,69.0,165.37313432835822,67.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,18,87500000.0,17.5,5000000,0.025,-0.055,0.02749995,0.02
GKOS,-0.5214669421487602,0.2311157024793389,0.710867768595041,0.05803305785123966,0.7806462809917356,0.017809917355371904,0.6499008264462811,0.3323057851239669,319.46404958677687,2420.0,202.02479338842974,121.0,178.97520661157026,121.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,108000000.0,18.0,6000000,0.043971074000000006,-0.045001785,0.113019611,0.001374064
GLDM,-0.45277413793103466,0.20586206896551723,0.7208620689655172,0.07339655172413792,0.8102305084745761,0.009305084745762712,0.5642711864406779,0.4264067796610169,308.57996632996634,1188.0,157.25423728813558,59.0,233.48275862068965,58.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,16,1038400000.0,12.98,80000000,-0.0031746031746030523,-0.004761904761904856,,
GLMD,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,27,38304900.0,13.5,2837400,-0.141176471,-0.147058824,-0.441176471,-0.551764706
GLOB,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,58500000.0,10.0,5850000,-0.104247104,-0.161389961,-0.034749035,0.000772201
GLOG,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,329000000.0,14.0,23500000,0.0032,-0.0936,-0.0632,-0.2112
GLOP,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,176400000.0,21.0,8400000,0.03137251,0.044313686,0.13725490199999998,0.309411725
GLP,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,107800000.0,22.0,4900000,-0.05,-0.066,-0.12199996,-0.22480004
GLRE,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,27,194750000.0,19.0,10250000,0.048260913,0.029130435,0.017391304,-0.14173913
GLTR,-0.2789269230769231,0.19415384615384615,0.7185000000000004,0.08732692307692308,0.809784615384615,0.017250000000000005,0.6150192307692309,0.36775,314.56767283349564,1027.0,260.15384615384613,52.0,223.46153846153845,52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,33,1398240000.0,77.68,18000000,0.015845728,0.024164729,0.062854811,0.134556907
GLUU,-0.390873728813559,0.3473898305084745,0.6101949152542373,0.04240677966101695,0.7749577586206894,0.022206896551724142,0.6303965517241376,0.34740517241379315,314.9127118644068,2360.0,177.97413793103448,116.0,97.28813559322033,118.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,14,83950000.0,11.5,7300000,0.071304348,-0.042608696,0.039130435,0.173043478
GLYC,-0.5813956989247311,0.2363548387096774,0.7179784946236557,0.04568817204301074,0.7982757894736839,0.017105263157894735,0.6692421052631576,0.3136947368421053,336.86849026827986,1901.0,216.16842105263157,95.0,177.3978494623656,93.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17,56000000.0,8.0,7000000,-0.158653846,0.128846154,-0.110576923,0.463461538
GM,-0.46666909090909053,0.22143030303030295,0.7040727272727275,0.0745151515151515,0.769255900621118,0.016677018633540378,0.616739130434783,0.366583850931677,307.31572664876154,3351.0,155.31055900621118,161.0,221.8,165.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,15774000000.0,33.0,478000000,-0.024285657,-0.045428571,-0.042000029,0.033999971000000004
GME,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,22,324999990.0,18.0,18055555,0.05714285700000001,0.022337662,0.091948052,0.194805195
GMED,-0.4777550458715594,0.2401100917431192,0.684532110091743,0.07538532110091745,0.763967889908257,0.0153302752293578,0.6347431192660552,0.34994495412844023,307.90064695009244,2164.0,158.78899082568807,109.0,177.5045871559633,109.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,99999996.0,12.0,8333333,0.039694656,0.026717557000000003,0.190839695,0.26793900800000003
GMET,-0.39595777777777763,0.3067777777777779,0.6607111111111111,0.0325,0.7377645161290324,0.01970967741935484,0.624956989247312,0.35531182795698907,274.49251336898396,1870.0,137.0752688172043,93.0,99.43333333333334,90.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,102500000.0,10.0,10250000,0.029767442,0.051162791,0.00372093,0.001860465
GMLP,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,21,270000000.0,22.5,12000000,0.060416708,0.018750042,0.034583333,0.200833333
GMS,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,147000000.0,21.0,7000000,-0.045333333,0.015555556000000003,-0.032888889,0.055111111
GNBC,-0.459747747747748,0.21837837837837842,0.7094324324324321,0.07220720720720722,0.8009928571428571,0.01583928571428572,0.6142500000000002,0.3699196428571428,335.8228417266187,2224.0,169.14285714285714,112.0,209.0990990990991,111.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,19,70312500.0,15.0,4687500,0.03848497,0.047648073,0.056811114,0.040317652
GNC,-0.44898018867924516,0.2077169811320754,0.7302641509433958,0.06206603773584905,0.7792915887850463,0.015542056074766353,0.6494392523364487,0.3350093457943925,300.2467889908257,2180.0,182.13084112149534,107.0,229.0754716981132,106.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,360000000.0,16.0,22500000,0.010240964,0.059036145,0.15120488,0.236747048
GNCA,-0.4667609195402301,0.223977011494253,0.7247126436781609,0.051344827586206905,0.759561176470588,0.01375294117647059,0.6635294117647058,0.32271764705882344,295.0121387283237,1730.0,155.65882352941176,85.0,164.2528735632184,87.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,25,66000000.0,12.0,5500000,-0.058974359,0.017094017,0.404273504,0.627350513
GNMK,-0.4470494505494504,0.22173626373626382,0.7129780219780216,0.0652747252747253,0.8088747252747254,0.013945054945054946,0.65478021978022,0.3312747252747252,278.3001107419712,1806.0,179.86813186813185,91.0,175.25274725274724,91.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,25,27600000.0,6.0,4600000,-0.081415929,-0.13451327400000002,-0.251327434,-0.267256637
GNRT,-0.5294509554140124,0.2708407643312103,0.661350318471337,0.0678471337579618,0.797532369942197,0.017739884393063583,0.6419537572254335,0.3403063583815028,341.67362924281986,3447.0,203.5028901734104,173.0,189.80891719745222,157.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,18,210000000.0,14.0,15000000,0.035294118,0.088627451,0.099607843,-0.037647059
GOGO,-0.4649437908496732,0.19415686274509802,0.7467581699346403,0.05918300653594772,0.821128476821192,0.012099337748344374,0.6500529801324502,0.33786092715231775,336.01675977653633,3043.0,211.7814569536424,151.0,233.7516339869281,153.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,187000000.0,17.0,11000000,-0.036875,-0.11375,-0.18625,-0.04875
GOL,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,202266000.0,17.0,11898000,-0.030851065,-0.095744633,-0.095744633,0.117021336
GOOG,-0.5149842592592591,0.2642962962962964,0.686324074074074,0.04939814814814815,0.7235249999999996,0.012277777777777776,0.6280277777777779,0.35970370370370364,285.98279869827985,2151.0,125.19444444444444,108.0,155.2962962962963,108.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1666429420.0,85.0,19605052,0.010099986,0.04950001,0.144200023,0.8522999590000001
GORO,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,15910707.0,1.0,15910707,-0.043478261,-0.17391304300000002,-0.130434783,0.330434783
GPMT,-0.35363816793893105,0.20131297709923673,0.7112213740458021,0.08753435114503817,0.8074053846153842,0.008584615384615385,0.6455307692307695,0.3458615384615386,346.1242829827916,2615.0,201.4,130.0,189.3740458015267,131.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,33,195000000.0,19.5,10000000,0.045479452,0.030136932,0.05369863,0.04
GPRO,-0.4892362745098039,0.21245098039215676,0.7145392156862744,0.07307843137254903,0.8093752475247522,0.01603960396039604,0.6217029702970295,0.36231683168316847,313.68172888015715,2036.0,183.07920792079207,101.0,228.72549019607843,102.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,427200000.0,24.0,17800000,0.150785375,0.534729529,0.459685864,1.340314241
GRAM,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,412772099.0,21.13,19534884,-0.010304496,-0.021077283,-0.034660375,-0.083840796
GRMN,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,147000000.0,14.0,10500000,0.434782609,0.280632411,0.132407905,0.312252964
GRPN,-0.43284651162790677,0.2034418604651163,0.7375988372093026,0.058906976744186074,0.7955692307692308,0.012562130177514792,0.6205266272189348,0.36690532544378684,283.0539201399009,3431.0,218.15384615384616,169.0,196.24418604651163,172.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,700000000.0,20.0,35000000,-0.019999964,-0.108571464,-0.30642857100000004,-0.225357107
GRUB,-0.4650591397849465,0.21905376344086022,0.7370107526881724,0.04396774193548387,0.8196557894736846,0.010105263157894737,0.6271263157894736,0.36275789473684206,325.7527501309586,1909.0,164.53684210526316,95.0,175.94623655913978,93.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,192545964.0,26.0,7405614,-0.1505,-0.230499975,-0.232749975,-0.105000025
GRVY,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17,108000000.0,13.5,8000000,-0.091569784,-0.17223836,-0.196947671,-0.321947696
