Symbol,Q1,Q2,Q3,Q4,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,MKT0,MKT1,MKT2,MKT3,MKT4,MKT5,MKT6,MKT7,MKT8,MKT9,MKT10,MKT11,MKT12,Name Words,Name Length,Offer Amount,Price,Shares,1D,1W,1M,3M
AL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,802500030,26.5,30283020,0.029724734,0.053211046,0.051376147000000004,-0.089908294
MKTG,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,79435848,12.0,6619654,-0.055,0.01125,-0.045625,0.010625
VNET,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,20,195000000,15.0,13000000,-0.042448174000000005,-0.212734452,-0.34106614,-0.289239882
RENN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,743400000,14.0,53100000,-0.068205128,-0.253846154,-0.354358974,-0.46974359
WIFI,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,77895000,13.5,5770000,-0.06,-0.068,-0.2432,-0.2936
RLJ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,495000000,18.0,27500000,0.011594261000000002,0.04289855099999999,0.051594145,-0.12521739099999998
KOS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,594000000,18.0,33000000,-0.064615385,-0.080512821,-0.068205128,-0.297948718
SAVE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,187200000,12.0,15600000,0.013215858999999998,0.036123348,0.05814978,-0.051982379
P,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,234944000,16.0,14684000,-0.1505,-0.2965,-0.09399995,-0.4425
SXC,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,185600000,16.0,11600000,0.007058882,0.014117646999999999,-0.147647059,-0.323529412
FRAN,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,170000000,17.0,10000000,0.167391304,0.121304391,-0.03434787,-0.009565174000000001
DNKN,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,422750000,19.0,22250000,0.16839996,0.1,0.034,0.0996
CHEF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,22,135000000,15.0,9000000,0.001764765,0.064705882,-0.046470647000000004,-0.22
CARB,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,62500000,10.0,6250000,0.236111111,0.40648148100000003,0.16296296300000002,0.160185185
PER,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,540000000,18.0,30000000,0.0011111110000000001,0.033888944,0.033333333,0.105555556
TUDO,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,174000000,29.0,6000000,-0.0043807640000000005,-0.074074111,-0.078056588,-0.42532857700000004
CANE,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,250000000,25.0,10000000,0.006371923000000001,-0.0673039,0.042214216,-0.080844322
SOYB,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,250000000,25.0,10000000,0.017922648,-0.050101794000000005,-0.071283099,-0.160896096
WEAT,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,250000000,25.0,10000000,0.004477004000000001,-0.058201099000000006,-0.067969068,-0.149369149
NDRO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,290400000,22.0,13200000,-0.022528736,-0.114022989,-0.15586202300000002,-0.058390805
GRPN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,700000000,20.0,35000000,-0.019999964,-0.108571464,-0.30642857100000004,-0.225357107
CLVS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,130000000,13.0,10000000,-0.037547893,-0.03908046,-0.049042145999999995,0.731800766
ANGI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,114314304,13.0,8793408,-0.097222222,-0.21833333300000002,-0.073888889,-0.132222222
DLPH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,529734194,22.0,24078827,0.004705882,-0.080000047,-0.013647106,0.376
IMI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,18,96500000,10.0,9650000,-0.05,-0.043,-0.095,-0.187
BCEI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,170000000,17.0,10000000,-0.087741914,-0.118709665,-0.074838743,0.25032257
KORS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,944000000,20.0,47200000,-0.02199996,0.05800004,0.07120004,0.95600008
LPI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,22,297500000,17.0,17500000,0.048695652,0.162318783,0.219130493,0.367536232
MCEP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,27,97200000,18.0,5400000,0.014084507,0.044507099,0.098591549,0.375774648
ZNGA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,1000000000,10.0,100000000,-0.13636363599999998,-0.14272727300000002,-0.163636364,0.21
VSTM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,55000000,10.0,5500000,-0.034545455,0.004545455,0.074545455,-0.110909091
SLCA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,199999985,17.0,11764705,-0.072463768,-0.002898493,-0.017970957,0.037681159
CZR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,16301817,9.0,1811313,0.675496689,0.410596026,0.240618102,0.543046358
HMST,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,83443448,44.0,1896442,0.027446809,0.06617021299999999,0.142553191,0.451489362
BCOV,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,55000000,11.0,5000000,-0.002068966,0.04137931,0.517241379,-0.0034482759999999997
PRLB,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,68800000,16.0,4300000,0.156,0.2092,0.29160004,0.25879996
NSM,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,33,233333338,14.0,16666667,0.04642594,0.018422992,0.050110537999999996,0.397936551
ALSN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,33,600300000,23.0,26100000,0.02826087,0.05,-0.052173957,-0.155652174
CSTE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,16,73260000,11.0,6660000,0.0045495909999999995,0.082802548,0.128298453,0.07006369400000001
RM,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,63000000,15.0,4200000,-0.038235293999999996,-0.020588235,-0.041176528999999996,-0.098235294
TAGS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,250000000,50.0,5000000,-0.012892808,0.012892829,-0.028605923,-0.020749356
VCRA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,27,93600000,16.0,5850000,-0.139166667,-0.102083375,-0.119999958,0.041666667000000004
MACK,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,29,100100000,7.0,14300000,-0.038400032,-0.032,0.139199952,0.100800048
PRSS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,85500000,19.0,4500000,-0.11627907,-0.153488326,-0.208837209,-0.33860465100000003
RXN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,426315798,18.0,23684211,0.060367562,0.136482999,0.074015752,0.008398951
ENPH,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,20,53818182,6.0,8969697,0.02,0.052000000000000005,-0.04,-0.15866666699999998
GLOG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,329000000,14.0,23500000,0.0032,-0.0936,-0.0632,-0.2112
FET,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,31,378947320,20.0,18947366,-0.0244444,-0.026666667,-0.021777777999999998,-0.11244448900000001
MRC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,477272733,21.0,22727273,0.024390244,0.004878049000000001,0.004878049000000001,0.06
OAK,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,380249989,43.0,8843023,0.031463438999999996,-0.02682922,0.012438976000000001,-0.10853661
SDR,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,546000000,21.0,26000000,-0.01146789,0.01146789,-0.036697204,-0.07889904
SPLK,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,229500000,17.0,13500000,0.1015625,0.0809375,-0.027812469,-0.123437531
MPO,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,33,312000000,13.0,24000000,0.11698113199999999,0.204528347,0.09886797,-0.197735826
PFPT,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,82282473,13.0,6329421,-0.17032640899999998,-0.19050445100000002,-0.218397626,-0.109198813
SUPN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,28,50000000,5.0,10000000,-0.153846154,-0.030769231,-0.069230769,0.967692308
TLYS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,124000000,15.5,8000000,-0.114361655,-0.08457447300000001,-0.19893612800000002,-0.118085059
EVAC,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,100000000,8.0,12500000,0.061957869000000006,-0.034696406,-0.07187112799999999,-0.14745972699999998
EQM,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,262500000,21.0,12500000,0.02173913,0.043478261,0.16913039100000002,0.310869565
NOW,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,16,209700000,18.0,11650000,0.042105263,0.093052589,0.063157895,0.7221053470000001
FSBW,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,28175000,10.0,2817500,-0.014634146,-0.015609756,0.003902439,0.049756098
KYAK,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,91000000,26.0,3500000,0.098338904,0.094352126,-0.10299003300000001,0.035880399
PANW,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,260400000,42.0,6200000,-0.046237605,0.103898437,0.21668169699999998,0.144333612
CHUY,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,75833329,13.0,5833333,0.01,0.178666667,0.148666667,0.603999933
NGVC,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,40,107142855,15.0,7142857,0.052777832999999996,0.12777772199999998,0.026666667,0.22166666699999998
GMED,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,99999996,12.0,8333333,0.039694656,0.026717557000000003,0.190839695,0.26793900800000003
BLMN,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,176000000,11.0,16000000,0.080172414,0.120689655,0.220689655,0.16637931
PFMT,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,81000000,9.0,9000000,0.128648649,0.11351351400000001,0.20432432399999997,0.09729729699999999
MANU,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,233333338,14.0,16666667,-0.00569395,-0.016370107,-0.11316726,-0.100355872
HCLP,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,191250000,17.0,11250000,0.163529471,0.132352941,0.285294118,-0.058823529000000006
NBHC,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,27,137637500,19.25,7150000,-0.041975309,-0.038518567999999996,-0.032592592999999996,-0.084444395
BSMX,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,48,2901667721,12.18,238232161,0.031746032,0.073015873,0.095238095,0.275396825
QLYS,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,90900000,12.0,7575000,0.2075,0.133333333,0.210833333,0.10166666699999999
BERY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,470588224,16.0,29411764,0.005901639,-0.07147541,-0.073442623,0.06163941
AMBA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,36000000,6.0,6000000,-0.09687034300000001,-0.105812221,0.16542473900000002,0.813710879
ICPT,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,31,75000000,15.0,5000000,-0.020103093,0.009278350999999999,0.072680361,0.762886649
RLGY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,22,1080000000,27.0,40000000,0.035007672999999996,0.14155258099999998,0.128158394,0.306849395
SSTK,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,18,76500000,17.0,4500000,-0.04444444400000001,0.025777777999999998,0.06,0.187111067
WDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,637000000,28.0,22750000,0.014360103999999999,0.089073946,-0.038293445,0.106763811
SDLP,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,21,192500000,22.0,8750000,0.0175,0.004166667,0.007916708,0.150416708
MPLX,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,380600000,22.0,17300000,0.062745098,0.039215686,0.065882353,0.30196082399999996
RH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,123943968,24.0,5164332,-0.026833012000000003,0.014664618,0.166926776,0.137285558
DKL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,168000000,21.0,8000000,-0.028559064,-0.041540499999999994,-0.009952488,0.10255296
WHLR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,42,21000000,5.25,4000000,-0.00160004,-0.04160004,-0.06720002,-0.02816002
PBF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,533000000,26.0,20500000,-0.0625,-0.021428571,0.005357143000000001,0.372857107
SPPP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,42,280000000,10.0,28000000,0.035864979,0.025316456,0.053797468,0.037974684
USAC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,28,198000000,18.0,11000000,0.011428629,0.025142914,0.061142857,0.137714286
CVRR,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,600000000,25.0,24000000,0.003564356,0.019405941,0.231683168,0.227722772
NCLH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,35,447058828,19.0,23529412,-0.003984064,0.11075693199999999,0.213944183,0.19322713100000002
SXCP,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,256500000,19.0,13500000,-0.039473684,0.013157895,0.07157899999999999,0.078947368
BFAM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,37,222200000,22.0,10100000,0.024144144,0.016216252,0.02594591,0.166846883
LAND,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,50000010,15.0,3333334,-0.01055409,-0.01055409,-0.025725593999999997,0.12401062
STML,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,33176440,10.0,3317644,0.070909091,-0.048181818,0.081818182,0.200909091
TPH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,22,232713000,17.0,13689000,-0.01584862,-0.079754554,-0.067484615,0.010225001
ZTS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,2238600000,26.0,86100000,-0.013015873,0.025714317,0.104761873,0.069206349
BCC,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,247058826,21.0,11764706,0.031839582000000005,0.090801844,0.126179201,0.233490478
AFH,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,30,24131250,5.85,4125000,0.001709402,0.015384615,0.194871795,0.246153846
ORC,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,27,35400000,15.0,2360000,0.006849315,0.004109589,-0.013013698999999998,-0.071917808
APAM,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,38,331624680,30.0,11054156,0.093465935,0.05909085099999999,0.10227266800000001,0.32784092800000003
MODN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13,104470000,15.5,6740000,-0.015763498,-0.014778277,-0.012315272,0.027586307
TTPH,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30,75000002,7.0,10714286,-0.015277778,-0.023611111,0.270833333,0.095833333
ENTA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,56000000,14.0,4000000,0.210889042,0.17022742899999999,0.433494073,0.163335562
MRIN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,105000000,14.0,7500000,-0.12368418800000001,-0.147894722,-0.216315767,-0.454210556
PF,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,580000000,20.0,29000000,0.005840026999999999,0.072327089,0.060197664000000005,0.10601981099999999
CGIX,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,6000000,10.0,600000,0.14,0.2,0.155,-0.004
KNOP,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,156450000,21.0,7450000,-0.054347825999999995,-0.039130435,0.012173957,-0.013043435
TMHC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,628584000,22.0,28572000,0.006423983,0.005995716999999999,0.14346899400000002,0.071520343
CMRX,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,102480000,14.0,7320000,0.18956406899999997,0.23513877100000002,0.354029062,0.615587781
EVTC,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,505263180,20.0,25263159,-0.068649886,-0.100686499,-0.072311213,0.037528604
SEAS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,28,702000000,27.0,26000000,0.102094277,0.077552391,0.23069379,0.272251383
EARN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,35,129000000,20.0,6450000,0.011052579,0.025263157999999997,0.005263158,-0.192631579
QIWI,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,212500000,17.0,12500000,0.010588235,-0.016470646999999998,-0.005882353000000001,0.654705824
EMES,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,127500000,17.0,7500000,-0.020710118,-0.008284024000000001,0.21124254399999998,0.43964497
PFSI,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,33,199999998,18.0,11111111,0.044931507,0.08109589,0.152328822,0.07561638400000001
TEP,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29,280575000,21.5,13050000,-0.018181818,0.013636318,-0.034090908999999996,0.025909091000000002
DATA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,254200000,31.0,8200000,0.093617064,0.129787191,0.186170213,0.558723447
PTLA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,27,122129991,14.5,8422758,-0.016393443,0.151475344,0.36393436100000004,0.428196787
BRSS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,36,77000000,11.0,7000000,0.15489361699999998,0.131914894,0.14893617,0.672340426
CSTM,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,16,333333330,15.0,22222222,0.10666666699999999,0.088888889,0.151111111,0.32
ECOM,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,19,80500000,14.0,5750000,0.072727216,-0.034090908999999996,-0.11477272699999999,0.7159091479999999
LITB,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,31,78850000,9.5,8300000,0.07078853,0.247311828,0.229390681,-0.08870967699999999
PTCT,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,22,125580000,15.0,8372000,0.060126582000000005,0.018987342,0.12531651900000002,0.356329114
GOGO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,187000000,17.0,11000000,-0.036875,-0.11375,-0.18625,-0.04875
LXFT,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,69565190,17.0,4092070,0.090566097,0.107277742,0.14285725800000001,0.392991989
NSTG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,27,54000000,10.0,5400000,-0.186868687,-0.139393939,-0.039393938999999996,0.09292929300000001
PETX,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,34500000,6.0,5750000,0.211428571,0.247142857,0.467142857,1.128571429
SAMG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,39,52697524,11.0,4790684,0.030701753999999998,0.028070175,0.256140351,0.126315789
HDS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,957446802,18.0,53191489,0.036111111,0.081111056,0.19277772199999998,0.262222167
NDLS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,96428574,18.0,5357143,0.2103125,0.34375,0.35249996899999997,0.35625006299999995
NYLD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,15,430650000,22.0,19575000,0.022056075,0.033270991,0.046728972,0.193271028
